SampleID NMR4_ASSIGNED.Glutamate.2.1207 NMR4_ASSIGNED.Myo-inositol.3.2823 NMR4_ASSIGNED.Glucose_Erythritol_Taurine.3.7172 NMR4_ASSIGNED.Choline.3.2184 NMR4_ASSIGNED.1.5-AG.3.8798 NMR4_ASSIGNED.Ornithine.3.0541 NMR4_ASSIGNED.Taurine_Glucose_Glucuronate.3.4226 NMR4_ASSIGNED.Formate.8.454 NMR4_ASSIGNED.Proline.4.1263 NMR4_ASSIGNED.Glucose_Glucuronate.3.7323 NMR4_ASSIGNED.3-Hydroxybutyrate.4.1463 NMR4_ASSIGNED.2-oxoglutarate.3.0049 NMR4_ASSIGNED.Dimethylglycine.2.9121 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.4907 NMR4_ASSIGNED.Glucuronate.5.2436 NMR4_ASSIGNED.3-Hydroxyisobutyrate.1.0666 NMR4_ASSIGNED.3-Hydroxybutyrate.1.1966 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.5.233 NMR4_ASSIGNED.3-Hydroxybutyrate.2.3936 NMR4_ASSIGNED.Methionine.2.6412 NMR4_ASSIGNED.Acetone.2.2235 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.8283 NMR4_ASSIGNED.Glutamate.2.4459 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.7623 NMR4_ASSIGNED.Aspartate.3.7496 NMR4_ASSIGNED.Myo-inositol.3.6268 NMR4_ASSIGNED.TMA.2.897 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.8045 NMR4_ASSIGNED.2-Hydroxybutyrate.0.8947 NMR4_ASSIGNED.Glutamate.2.4304 NMR4_ASSIGNED.Valine.1.0309 NMR4_ASSIGNED.1.5-AG.3.9771 NMR4_ASSIGNED.2-Aminobutyrate.0.9758 NMR4_ASSIGNED.Citrate.2.6529 NMR4_ASSIGNED.GlycA.2.0292 NMR4_ASSIGNED.Glucose_Tauine_Erythritol.3.4003 NMR4_ASSIGNED.Glutamate.2.4648 NMR4_ASSIGNED.Tyrosine.6.8935 NMR4_ASSIGNED.Alanine.3.7829 NMR4_ASSIGNED.Glucose_Erythritol.3.7939 NMR4_ASSIGNED.Threonine.3.5732 NMR4_ASSIGNED.Threonine.4.2456 NMR4_ASSIGNED.Glucose.3.774 NMR4_ASSIGNED.Glucose_Taurine_Erythritol_Glucuronate.3.2442 NMR4_ASSIGNED.Leucine.0.9422 NMR4_ASSIGNED.Myo-inositol.3.2789 NMR4_ASSIGNED.Lactate.4.1071 NMR4_ASSIGNED.Pyruvate.2.3655 NMR4_ASSIGNED.Proline.3.3367 NMR4_ASSIGNED.Glucose_Taurine.3.4515 NMR4_ASSIGNED.Isoleucine.0.9318 NMR4_ASSIGNED.Creatinine.4.0462 NMR4_ASSIGNED.Creatine.3.9232 NMR4_ASSIGNED.Methionine.2.1344 NMR4_ASSIGNED.1.5-AG.3.589 NMR4_ASSIGNED.Dimethylamine.2.7216 NMR4_ASSIGNED.3-Hydroxybutyrate.2.3039 NMR4_ASSIGNED.Glucuronate.3.852 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.535 NMR4_ASSIGNED.MMA.2.5381 NMR4_ASSIGNED.1.5-AG.3.3445 NMR4_ASSIGNED.Valine.0.982 NMR4_ASSIGNED.Mannose.5.1804 NMR4_ASSIGNED.Alanine.1.474 NMR4_ASSIGNED.Creatinine.3.0393 NMR4_ASSIGNED.Myo-inositol.4.0665 NMR4_ASSIGNED.Lactate.1.3234 NMR4_ASSIGNED.Isoleucine.0.9999 NMR4_ASSIGNED.Sarcosine.2.7395 NMR4_ASSIGNED.2-Hydroxybutyrate.3.9902 NMR4_ASSIGNED.Acetate.1.9099 NMR4_ASSIGNED.Glutamine_2-oxoglutarate.2.4229 NMR4_ASSIGNED.Isobutyrate.1.0426 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.896 NMR4_ASSIGNED.Tyrosine.7.1895 NMR4_ASSIGNED.Aspartate.2.8207 NMR4_ASSIGNED.Glucose_Erythritol_Taurine.3.84 NMR4_ASSIGNED.2-Hydroxyisobutyrate.1.3502 NMR4_ASSIGNED.TMAO.3.2576 NMR4_ASSIGNED.1.5AG.3.272
x10MCx2046 13.15084 1.83459 631.2669999999999 79.6024 3.3430800000000005 5.53245 35.7329 3.49294 17.17964 23.3277 3.78148 1.19767 0.568915 791.3613 4.704269999999999 8.78614 86.20525 320.51 8.91773 4.21478 51.9916 195.8961 11.16899 216.41 24.3984 4.65784 1.74545 57.129 7.9244 10.64888 86.7678 5.9532300000000005 12.72145 1.109342 224.07771 373.7514 8.08725 3.06947 31.1537 14.9272 5.00263 1.33671 26.4608 369.237 1.18957 2.7596700000000003 202.3544 70.03999 13.08557 395.4939 29.5108 15.92605 16.46679 17.35746 2.5617400000000004 3.01291 10.63383 11.24443 209.075 0.60243 3.20384 72.7718 2.6763 197.3556 19.6372 2.88442 1383.1395 20.79579 1.54308 1.49203 79.01127 1.17282 4.1460099999999995 622.1235 2.24248 1.00306 82.6881 3.13998 94.3242 12.97242
x20MCx2943 12.10783 1.57686 399.13699999999994 55.0475 5.06778 8.21851 20.4021 2.340272 9.91962 15.7565 2.30092 1.354795 0.6055590000000001 478.9466 2.54716 5.85355 22.01916 202.1984 3.712392 2.4071700000000003 13.850320000000002 120.5582 7.957110000000001 138.9325 13.9523 2.79952 1.08058 34.8856 3.29281 8.00499 79.60216 11.29352 9.61317 1.305566 237.72491 223.85213 6.45412 4.7042 34.1564 9.25378 7.10663 1.85513 16.8215 225.879 0.9969 2.2045 164.75813 17.00684 7.06924 235.22987 26.0498 12.08623 15.15235 18.60958 4.32142 0.916167 1.393286 7.3179 130.004 0.5801 3.85038 71.1035 1.6041 202.0842 14.9542 3.77151 1128.2409 18.3661 1.78421 1.13765 16.34574 0.94218 3.644519999999999 365.7525 4.2030199999999995 0.6777 51.8474 2.57052 65.6264 22.29376
x10MCx1453 12.57936 1.67325 387.9889 116.5905 4.25178 10.27254 22.9902 2.2634950000000003 7.90458 16.9974 3.05586 2.2852099999999997 0.6314649999999999 499.9914 3.46755 4.93674 42.99086 215.1524 4.0494699999999995 2.19929 25.18563 129.6637 7.407660000000001 141.7184 20.1816 3.67571 1.30499 37.1857 3.76223 8.30172 72.34439 7.0018199999999995 13.95154 1.288 261.25633999999997 228.71708 5.47649 5.29456 22.346 8.89837 6.0747800000000005 2.47939 17.3635 230.072 1.50164 3.1935 65.82204 33.4476 6.11981 231.16682000000003 25.924570000000003 11.81153 35.68356 13.93826 1.64203 1.7804099999999998 4.10905 8.4023 134.707 0.57448 1.48131 60.1575 1.4289040000000002 129.6481 17.2625 2.28619 453.8428 17.57412 1.07174 1.32104 62.517669999999995 1.56744 4.43883 371.1421 4.45081 0.5665 51.1852 1.10816 97.8448 13.22388
x30MCx3114 18.65748 2.20109 500.8466 154.0948 3.65203 6.1794 27.5481 4.234458 6.687530000000001 18.7559 2.190897 1.174003 0.603375 629.0554 3.20356 6.650239999999999 24.91939 251.375 5.240737 3.4257 19.15963 157.6172 11.12709 171.3689 32.1321 4.72863 1.327492 44.9672 9.3371 11.81072 67.35704 8.903369999999999 15.99927 0.991916 233.95239 301.0757 9.01322 5.56602 28.9017 12.10877 4.93915 2.22642 20.9589 294.88599999999997 1.22293 3.05355 86.310059999999993 30.09765 6.05713 324.81694 21.62371 15.16453 38.22919 17.0859 2.70162 1.311917 2.506967 8.91244 162.865 0.96674 2.57704 55.9085 1.7191 171.0923 20.2085 3.83515 600.4830000000001 15.11931 0.817655 1.3755 15.51768 0.92043 2.8052 493.2608 4.00396 0.92679 64.9276 1.34583 84.5453 15.00913
x10MCx1153 17.26021 2.07135 577.1914 116.9094 4.37139 9.39494 32.35 2.447292 12.21669 22.4371 2.626014 1.84312 0.568891 714.7159 4.10999 6.96605 29.5424 290.55 2.570472 4.08341 27.6263 173.9641 8.75116 199.8725 22.8829 4.87812 1.251808 51.8258 8.256 11.84401 99.194 5.39613 13.88856 1.506106 258.27312 342.6792 7.305439999999999 5.51213 30.5525 13.7172 8.122860000000001 3.21979 23.309 332.51800000000003 1.70985 3.3538300000000003 164.41748 63.93993 9.22243 349.64802000000003 32.6469 18.56131 58.28415 18.78209 1.95808 1.073066 1.854768 10.06108 187.457 0.43133999999999995 1.96693 85.7515 2.56025 187.5405 19.3904 6.0574 1124.7759 25.24475 2.0718099999999997 1.54246 14.23937 1.20993 4.48418 560.629 4.07101 0.472828 74.8053 2.70977 124.0599 10.59034
x11MCx3149 13.61227 2.51043 455.9107 56.5206 4.31527 5.67247 24.1777 54.6058 9.56854 17.0754 2.392169 1.7685099999999998 0.571044 553.0069 3.5222300000000004 4.00041 26.01772 234.1231 3.0838400000000004 2.06448 35.5685 137.955 7.812130000000001 155.8658 15.7139 4.7711 0.958316 40.443600000000004 4.49555 8.57747 73.08924 5.74003 9.03224 1.227727 234.42526 263.0783 4.923030000000001 4.81801 29.308000000000003 10.08589 7.81455 1.85894 19.3613 261.847 1.25185 3.19493 155.29821 96.5603 8.35593 266.849 25.905 15.650570000000002 29.6815 13.383920000000002 2.88329 1.29364 1.7366080000000002 8.71358 149.491 0.72242 2.72693 62.661 1.66003 160.8748 18.699 3.3846300000000005 1086.6083 19.62987 1.14265 0.95449 425.35733 0.88681 3.58681 435.0275 4.82889 0.44593999999999995 60.4395 2.94559 67.8037 13.455
x13MCx3351 18.34625 2.07355 490.9517 95.5297 7.4431 8.37578 24.6936 2.478415 10.9999 18.7339 2.82658 1.107183 0.572016 608.4738 3.3138099999999997 8.35518 30.06332 240.6143 3.938432 3.48746 40.0621 140.279 10.16903 163.0516 17.4056 2.55185 1.036986 43.9692 8.6194 11.0091 119.6981 13.83276 16.76643 1.70271 257.3847 291.7204 6.90004 5.28791 35.1708 11.379 13.02432 3.99597 18.7741 279.80400000000003 2.20615 3.29123 135.047 38.89329 8.26709 303.57124 39.5382 14.835770000000002 62.55865 22.66974 5.55618 1.143808 3.65325 7.64498 154.32399999999998 0.404501 5.31206 102.0955 2.12858 205.3171 21.9427 11.04021 929.0532 31.0194 3.87687 1.334798 11.710805 0.91475 5.7358 472.0329 4.60635 0.32628 61.6706 2.7246599999999996 81.5291 27.2566
x20MCx2870 15.31994 1.40814 359.666 117.0133 2.8202 5.12951 18.3454 3.5659699999999996 7.535410000000001 15.8797 2.764597 0.939796 0.541989 466.0427 2.80952 4.05976 17.1575 188.6289 3.94433 3.09438 16.8696 114.9007 9.1901 128.0027 17.8687 4.82225 1.008767 33.4191 2.17807 9.2215 54.80775 4.28606 7.626939999999999 1.51812 206.46552 211.64462000000003 6.47344 3.49484 24.4162 9.08613 7.29505 3.23785 16.5653 220.646 1.07944 1.60798 151.31132 2.6582209999999997 7.1807 216.52358 25.45896 13.74316 36.65429 20.75376 1.7450599999999998 1.003426 1.919775 6.6006100000000005 120.166 0.68 1.9939 47.2741 2.00184 148.8966 19.4375 4.0286800000000005 1035.8123 16.68267 1.24196 1.34445 38.94498 0.93298 2.98162 339.6056 3.4635199999999995 0.6705300000000001 44.3685 2.5091900000000003 63.3868 9.51271
x30MCx2920 14.2601 1.74591 427.7059 90.4824 4.09069 12.21451 24.3882 63.316759999999995 7.59587 18.3887 2.089947 1.59835 0.642496 547.5751 3.26629 6.57342 22.83043 219.7172 5.1807989999999995 2.7306 43.0962 132.2653 8.25639 151.131 15.8002 3.20566 1.6864709999999998 38.9326 5.1470199999999995 8.56782 75.70321 8.066189999999999 16.233320000000003 1.477018 195.73221 259.2894 6.797339999999999 6.16148 27.5129 10.16091 9.99029 2.6569 17.7566 255.117 1.3383200000000002 2.27582 181.8373 52.29057 5.76912 282.45151 27.95738 19.34378 23.71879 20.87649 2.52274 3.183566 2.056782 8.05063 141.374 0.93279 4.30069 67.3853 2.62517 166.1079 24.326 2.95823 1279.3835 19.97268 0.91107 1.42268 456.86622 1.21966 4.26395 432.8093 5.44445 0.49254 53.7786 2.9128700000000003 94.0381 17.38614
x30MCx2619 17.27826 2.23956 457.1903 64.8007 4.03857 7.90206 25.828000000000003 2.6221259999999997 9.32506 19.8826 3.39981 1.83933 0.446078 592.3959 3.68077 7.183680000000001 80.54972 235.5709 8.536574 2.85188 48.8623 144.3996 13.04541 155.8918 35.5954 3.76442 2.42007 42.0884 11.65 11.82582 96.28176 8.69065 16.66331 1.153985 180.08422 277.40963999999997 9.64413 3.98926 17.2162 10.0437 2.26225 1.589698 18.1908 279.793 1.52839 3.15257 58.95868000000001 13.789320000000002 6.59249 302.38548 37.1398 18.72038 12.90243 18.22964 2.58438 1.125501 10.83639 8.70931 152.351 0.69253 3.21703 79.6464 1.70578 111.1088 25.2369 2.29712 409.6059 25.40324 1.41436 1.58719 30.09542 1.5567799999999998 4.7295 462.2798 3.86136 1.07921 58.2172 1.4468299999999998 106.7562 16.80996
x10MCx1746 14.59673 1.93861 395.7266 218.712 4.35789 3.2025900000000003 20.6378 4.310544 5.6043 15.1437 5.8768400000000005 1.432924 0.610056 480.7713 2.8944400000000003 6.1327300000000005 147.14699 203.2146 15.26157 3.7314600000000002 83.7953 122.1079 9.17278 138.0447 16.5119 3.3385 1.075554 36.4203 7.0141 8.52805 67.15156999999999 7.41493 13.63864 1.64905 195.0417 234.6143 6.25409 3.94534 24.5253 9.29107 6.14835 2.34812 16.14921 226.407 0.8483200000000001 2.41771 120.18936 12.02204 4.696902 225.73634 25.5213 15.30066 11.20575 17.37076 2.9390400000000003 2.46171 18.94485 7.30559 130.126 0.362832 1.8012400000000002 57.4559 1.87259 145.4962 18.8832 3.05191 822.9004 17.78054 1.358565 1.0299200000000002 24.22365 1.0688 3.03745 374.2343 2.70963 0.49003 51.8661 1.32188 43.1997 15.37819
x10MCx1272 19.6306 1.83413 477.0434 86.536 7.2842 3.04866 23.8334 2.156087 20.50944 25.8005 2.082948 1.254461 0.90117 587.8287 2.93545 10.95372 22.71515 235.7585 3.397439 6.03972 20.52921 136.8396 9.29222 167.8377 23.6782 1.964037 2.03247 40.8819 4.48651 13.33246 120.1579 11.34171 14.1726 1.1474030000000002 282.39907999999997 283.9046 7.655239999999999 10.1297 28.9685 11.5859 18.5614 5.53827 21.1749 273.318 2.35645 3.08554 122.77172 33.99168 16.75264 302.8523 52.7869 19.0273 28.3064 33.186640000000004 4.174980000000001 1.409141 1.723962 9.97767 151.572 0.39626 4.7718300000000005 99.7534 3.5559 189.1563 22.9527 2.8947 852.8711 42.2526 1.23786 1.02538 18.18044 1.30077 8.9933 459.2293 7.43041 0.54735 67.2414 1.7330900000000002 65.9134 23.5738
x13MCx3255 16.99105 1.49347 564.1328 101.1269 3.3606199999999995 9.34352 32.5763 1.576251 10.04634 24.1328 2.118109 1.60034 0.674705 726.5375 4.80774 7.20804 42.75901 297.15 3.59936 4.1700800000000005 38.9268 177.9002 7.47491 200.8407 17.8976 2.94997 0.8999889999999999 51.1968 9.4801 9.92284 85.80325 7.96006 14.01627 1.333943 215.03732999999997 340.5376 7.44265 5.71011 38.8955 12.7476 8.36169 2.0413099999999997 24.0851 339.81800000000004 1.98305 3.1871099999999997 189.8175 74.97117 9.60437 351.88707999999997 35.1703 15.77123 16.31254 22.77956 2.94623 2.1559 4.576148 10.99887 187.711 0.57362 2.21848 73.7005 2.43332 216.078 21.5145 4.52802 1276.8096 24.04988 2.7042 2.12832 26.24218 1.32131 4.5876 570.0830000000001 6.28319 0.40523 73.8786 3.16693 133.1825 16.843429999999998
x30MCx2811 23.97529 3.19824 570.0222 234.4292 8.2751 7.0970699999999995 31.2707 3.648436 14.82012 21.5147 4.577 1.50334 0.4237439999999999 733.9859 4.03904 9.53428 121.01768 294.782 13.03231 5.0300400000000005 43.336079999999995 176.5264 9.78267 198.8194 21.6902 7.18766 1.273715 51.5785 3.5439999999999996 12.07452 86.8456 15.690920000000002 12.74193 1.143131 258.00844 339.54 7.48643 4.95015 30.8091 13.1936 10.05224 3.21716 23.6671 338.856 1.31062 5.9911 73.81940999999999 12.00367 13.485290000000001 363.1882 34.5185 21.5067 33.15355 25.802670000000003 4.94303 2.93765 14.41942 9.45121 186.396 0.53841 5.92628 75.3085 1.406572 174.5188 27.4881 5.44846 516.7838 26.2156 1.128957 1.28614 86.7913 1.23611 4.3545 562.4326 3.93813 0.54424 74.8812 1.30939 135.9782 31.4027
x10MCx3273 11.84613 2.27118 923.609 145.1991 3.30805 6.846080000000001 53.9642 49.80312 8.07756 40.0059 3.3427 1.276895 0.473671 1208.1206 7.8236 17.92298 67.21653 479.141 5.97086 2.84525 60.8804 282.2998 3.99013 318.7157 14.3349 4.03683 1.395756 83.2033 11.5493 6.26101 68.30695 5.97469 11.16465 1.7747130000000002 258.32885 568.1391 2.6528959999999997 4.7355599999999995 32.7067 23.7611 9.28624 2.42695 38.6022 562.265 1.47357 2.9719599999999997 259.61327 83.25824 5.2389 629.2864 22.42908 14.16341 46.34722 16.65856 2.74904 1.6882259999999998 6.8890199999999995 18.3926 309.913 0.59867 2.50905 59.4863 2.7524599999999997 182.3316 18.8729 6.52356 1774.6663 16.20724 0.977246 1.90506 401.26705 0.8769899999999999 3.68538 944.3396 3.99951 0.49871 119.2489 67.568 56.3329 13.50578
x20MCx1766 18.66505 1.39065 445.0827 83.6416 6.6637 5.71432 24.154 2.7584 16.73641 16.6546 9.57897 1.340674 0.914611 561.7162 2.77826 4.91774 214.57029 223.6359 23.63824 3.56687 80.7691 138.55100000000002 10.77422 152.8197 27.4756 2.66605 1.41544 40.0077 4.88545 10.90606 78.44465 11.02828 12.34868 0.886335 275.18545 264.06507 8.28017 4.4225 37.7331 10.32856 4.9309199999999995 1.7512599999999998 18.85 261.087 1.45571 2.018 166.28965 12.41329 13.91222 282.5596 26.5421 15.40449 15.89311 17.349970000000003 3.14352 1.04806 27.96184 9.09396 143.475 0.89651 3.3238 65.539 3.20805 217.9357 18.6206 4.55127 1120.2097 17.981189999999998 1.7491 1.19212 21.31746 0.87177 3.71253 439.1593 2.99927 0.54997 56.1367 3.05419 87.7597 19.11275
x10MCx2873 14.58241 2.0316099999999997 428.1476 101.5787 3.6807 10.25968 25.0606 3.816485 11.07389 18.8722 5.67165 0.775766 0.617842 566.3234 3.56216 6.28915 128.3825 224.6193 13.57937 2.65994 88.3427 138.3987 6.931660000000001 150.0292 22.3363 3.85228 1.006108 40.2691 11.8421 8.71062 67.42942 7.2637 14.92903 1.128748 223.71889 264.2337 5.79611 4.6709 29.5371 10.20291 5.36068 1.67117 18.596800000000002 263.421 1.62381 2.54288 166.54029 57.85941 7.1103 285.95086000000003 23.40872 12.53366 31.40161 17.8013 2.25751 0.943568 15.87196 8.50191 145.85399999999998 0.91217 1.88891 55.8492 1.491311 169.3513 17.1717 4.18323 1141.3336 15.01855 1.85143 1.7004099999999998 27.0635 0.668996 3.94508 436.8735 2.91379 0.72324 54.6898 3.0489 70.6158 12.61203
x30MCx3009 20.02009 1.37772 408.962 93.9635 2.69841 6.1818800000000005 22.8764 2.7858 12.62362 15.183 1.85842 1.791 0.746136 498.7719 2.68889 2.97356 15.494229999999998 204.5591 2.685368 4.53801 23.2521 126.7278 11.56434 136.2779 27.7777 2.65857 1.171335 35.9814 4.50129 11.37686 77.77199999999999 6.89075 11.95326 1.52811 218.60057 237.001 8.71523 4.81832 34.9108 9.117 5.84057 2.49931 17.4729 229.13099999999997 1.69334 2.69529 166.01984 76.98516 11.09236 244.01541 28.3797 12.42743 25.21489 19.11411 1.85484 1.22469 2.26617 7.02305 127.172 0.427676 3.84641 65.3699 0.99622 223.0351 15.5853 5.31505 1127.8957 20.62574 1.38858 0.8324219999999999 24.91633 1.2186 3.57594 392.9756 4.11674 0.74769 53.0376 2.3921 63.8181 11.95962
x30MCx2901 12.81701 1.68075 545.7919999999999 86.2699 3.2382 4.16295 33.1226 2.8273599999999997 16.66447 22.5195 2.9024799999999997 2.05629 0.491795 687.7794 4.08676 9.66811 37.73532 281.659 3.158267 2.9045400000000003 40.7572 170.8974 8.00276 188.4999 18.5395 3.21906 1.6671 49.2889 9.006 8.662519999999999 83.13705 8.49595 15.69812 1.699152 270.28025 324.6855 6.646710000000001 4.06724 43.7215 12.75685 4.26359 2.0604400000000003 24.9773 323.897 1.68843 2.40835 229.08151 94.2187 14.86633 349.72224 27.2033 14.56725 38.83428 16.791629999999998 2.268103 1.488416 3.98346 9.93373 181.503 0.56266 4.37812 69.6179 1.11117 269.48630000000003 19.9109 7.47788 1539.4882 20.187 3.06869 1.79666 30.111492 0.91062 4.5453 532.9117 3.7245 0.596 69.6843 3.3267 77.0778 15.77359
x30MCx2734 24.76686 2.05112 836.7353 84.9327 3.41089 10.81695 47.4636 2.165523 24.13878 31.1202 2.027539 1.52224 0.698951 1053.1825 6.6416 11.61189 42.19784 429.097 3.792019999999999 4.89168 32.1745 259.2837 11.91852 289.1947 42.728 3.71406 1.290855 76.7791 10.3283 13.7686 114.5339 6.92144 20.3564 1.321834 335.48065 496.8814 9.94281 7.22572 41.2869 20.5935 5.3378 3.68196 34.1121 503.435 2.40422 2.71394 204.53835 82.7409 18.6131 534.7642 44.273 17.1728 35.1447 26.06748 1.44228 1.360234 4.455233 13.81657 278.286 0.414995 1.62549 89.2607 3.03687 262.5426 21.2516 4.931030000000001 1358.7143 34.8737 2.15632 1.48569 26.67865 1.73477 5.2029 828.1294 5.33752 1.22572 110.6981 3.29871 123.6995 8.04999
x10MCx2709 11.92572 1.48687 557.89 44.3229 3.81448 12.69441 30.971 2.140134 7.01342 23.7287 2.78413 1.56518 0.5052439999999999 701.1172 4.27185 8.0705 34.653259999999996 297.37 2.882471 3.87733 20.78557 183.1263 6.69331 197.773 21.6568 3.3262 1.041877 52.8432 12.0388 7.525289999999999 102.25169 7.48221 14.51667 0.966155 222.75145 326.3955 5.39403 7.34754 24.5747 13.1422 5.92291 2.7268 23.5589 331.941 1.97665 2.1555 125.98066 39.971340000000005 5.67382 347.22126000000003 47.6891 8.887210000000001 44.07863 20.61766 2.67792 1.357406 4.08626 11.0423 188.724 0.88064 3.7122 86.2587 3.5713199999999996 151.7452 15.711 2.45832 865.9748 31.8343 1.42545 2.39585 13.89004 0.728376 5.4999 541.5935 6.81537 0.5003770000000001 73.2997 2.25696 59.4528 15.36994
x11MCx3248 12.9353 1.45021 532.5047 128.2677 2.26715 1.706716 31.3897 2.288018 12.97338 21.3503 2.415746 1.32679 0.700537 672.6968 3.938919999999999 7.34276 37.43105 274.685 4.75399 4.07589 34.9081 168.9353 6.82959 186.9163 20.464 4.81761 1.3778 48.7985 6.972 8.99292 104.467 4.32664 16.93871 1.125975 201.73913 317.5007 5.55933 4.63091 37.2576 12.8773 4.50199 2.34761 22.5174 314.192 1.91563 2.93699 147.53972 42.78539 11.54206 339.897 37.7372 19.47625 20.11917 18.58991 2.66035 1.413187 4.1931400000000005 9.69026 176.775 0.291958 1.21475 93.0582 2.30212 220.0376 25.0407 4.7134 985.6752 26.3168 1.92856 1.0159280000000002 54.59817 0.97253 4.5044 530.1005 4.71269 0.509302 67.6013 1.96718 115.2819 5.91096
x20MCx1432 16.392120000000002 1.69851 599.8537 101.6251 3.97686 7.161239999999999 31.6455 2.60088 10.61254 25.7477 2.7151099999999997 1.87899 0.5195569999999999 758.942 4.76306 5.71818 30.58308 308.202 4.95843 2.61898 26.4455 189.2875 10.79956 203.9975 29.0749 2.85875 1.037637 54.5671 5.58473 10.61839 77.08735 8.00019 11.34239 1.153563 254.19649 355.2713 7.3285 3.05107 31.191999999999997 15.130999999999998 3.29996 2.20953 24.9842 358.62800000000004 1.30808 2.69975 125.02992 15.00711 7.945360000000001 382.2521 27.34592 15.59228 29.55469 14.22869 2.41962 1.93988 3.475252 11.33861 200.346 0.75765 1.88239 65.6067 3.21088 194.3781 18.1921 2.93903 840.2456 18.7579 0.884259 1.19146 24.81143 1.22207 3.34925 596.1434 3.31374 0.8184 75.5948 2.1920599999999997 111.1754 13.6244
x11MCx1579 15.57416 1.43324 529.9422 59.3978 4.59694 5.2988599999999995 29.9185 2.120935 13.54776 22.9819 2.5186900000000003 1.177559 0.7641600000000001 684.2374 4.26147 8.76722 39.28147 274.805 4.107319 4.62314 25.8542 169.3224 8.086889999999999 187.50599999999997 20.701 1.590352 1.058947 49.3734 7.8932 8.736939999999999 91.432 9.51467 13.55344 1.251683 225.49885 318.45599999999996 6.42819 5.8002400000000005 38.9227 12.33623 7.31497 3.1437 22.9752 321.943 1.4462 2.9594099999999997 179.0669 100.13367 8.50343 343.3528 38.149 11.43162 33.34669 23.54407 3.25962 1.54504 5.66125 10.66677 177.482 0.65194 3.2316 77.7024 2.6286400000000003 215.4907 15.4176 2.5717220000000003 1244.2468 26.89753 1.46129 1.135905 13.86305 1.33273 4.8658 527.0059 5.5900300000000005 0.5958289999999999 67.7005 2.6266700000000003 91.235 17.48469
x14MCx2945 22.31813 2.07301 408.921 113.7374 3.45911 13.83195 21.2783 3.4344699999999997 8.353810000000001 15.9202 3.02584 1.52578 0.64159 491.6679 2.79882 4.6165 34.62464 208.567 4.8639980000000005 4.19515 22.090670000000003 132.4211 13.39901 143.2211 36.0688 3.89381 1.1369339999999999 37.2011 4.39117 12.60222 86.37163000000001 10.14463 13.02039 1.2600360000000002 214.9627 234.683 9.54354 6.16611 23.6765 9.85795 5.13364 2.40351 16.887 233.311 1.06722 2.45683 145.83908 17.4282 6.44853 245.76838 32.0346 19.99096 14.550670000000002 23.63917 4.30743 1.38178 4.7436 7.470739999999999 135.45600000000002 0.72392 3.278 71.4813 1.63031 151.7891 24.5535 4.16973 999.7342 23.17058 1.10825 0.99181 27.803 1.23337 4.07046 394.2779 4.734369999999999 1.1533799999999998 53.8121 2.3961 85.7108 17.41038
x12MCx2339 21.18654 3.09133 489.3556 66.8977 5.401 15.356370000000002 27.4764 2.4031860000000003 8.41422 19.8996 7.131689999999999 2.1726099999999997 0.737725 601.623 3.60962 9.31412 179.22345 262.5 19.469520000000003 3.39544 103.7806 152.8307 8.484060000000001 172.3434 19.3856 6.676080000000001 1.114065 45.1319 12.1515 9.03778 85.34133 8.19913 20.7386 1.009108 242.20373 289.3131 7.36212 5.6586300000000005 30.5301 11.38314 10.31701 3.11647 20.9011 289.997 1.68738 3.2646599999999997 132.50125 19.35397 6.38735 284.43942000000004 36.859 18.89271 25.59443 21.86312 2.67342 1.238603 23.34318 9.44365 166.74 0.85285 2.7107900000000003 71.3202 2.73342 176.9542 21.5264 3.87026 904.9111 25.79389 0.86731 1.7030599999999998 35.39311 1.34124 4.4467 462.4092 4.5231900000000005 0.54715 66.0873 2.3727400000000003 197.9235 18.0807
x10MCx2396 8.41729 2.1281 1151.2078 71.8369 4.26574 7.03909 62.8591 3.607942 10.43587 46.0034 3.02013 0.909903 0.762984 1488.7222 9.8088 10.71649 51.71223 597.011 5.601780000000001 2.32729 39.55936 362.6612 6.13236 397.3532 17.7202 2.9595700000000003 1.171249 107.804 11.1914 6.08104 69.22734 3.15362 11.33084 1.469115 260.31757000000005 694.1329 4.18053 3.59778 41.9576 28.9878 5.54289 2.61988 47.9165 696.309 1.29033 2.90285 250.99227 110.57612 7.95223 769.1812 25.97779 9.92198 20.24994 16.04843 1.87803 1.481993 5.314461 21.1652 388.666 0.81103 2.0666900000000004 62.4802 2.40075 255.3245 10.8132 2.4203330000000003 1715.7544 18.27506 1.4982 1.54601 21.55865 0.6785 3.90763 1159.6366 3.40685 0.370573 149.1451 4.318890000000001 94.0922 8.96682
